FIPS,CITY_ID,Unemployment rate,Female headed households,High school grads,Poverty rate,White,Hispanic,Minority,Racial heterogeneity,Foreign born,Low wage jobs,High wage jobs,Population density,"Developed land, low intensity","Developed land, medium intensity","Developed land, high intensity",Under 18,18 to 24,25 to 34,35 to 44,45 to 54,55 to 64,65 and older,Family households,Non-family households,Group quarters,Full-service restaurants,Limited service (fast food),Coffee shops,Bars,Performing arts organizations,Spectator sports organizations,"Museums, historical sites",Libraries,Casinos,"Golf, skiing, boating, fitness, bowling, other","Gyms, fitness centers",Grocery stores,Specialty food stores,Supercenters,Redlining,Housing units,Occupied housing units,Owner occupied housing units,Renters,Vacant housing,Foreclosure rate,Law enforcement,Loan applications - Refinancing,Loan applications - owner occupancy,Loan applications - non-owner occupancy,Loan applications - conventional,Loan applications - FHA,Loan applications - VA,Barber shops,Beauty salons,Nail salons,Diet/weight loss centers,Other personal care,Laundromats,Polluting sites,Religious sites,Civic/social organizations,Non-recreation child/youth services,Elderly/disability services,Other individual/family services,Temporary shelters,Emergency relief services,Vocational rehabilitation services,Day care services,"Commuting - car, truck, van",Commuting - public transportation,Commuting - motorcylce,Commuting - bicycle,Commuting - walking,Commuting - other,Commuting - WFM,Average work commute,Average household size,Median year structure built
39113001700,"(21) Dayton, OH",27.725118637085,20.823244094849,59.96758651734,45.203838348389,65.34772491456,2.877697944641,28.77697753907,0.5032146573067,7.793765068054,35.620914459229,7.843137264252,591.2049180514407,799200,1139400,1118700,155,73,113,99,137,102,84,68.15203145478375,31.847968545216254,0,1.417758,4.253273,0.7088789,2.835515,0,0,0,0,0,1.417758,0,1.360544,1.360544,0,31.295855,3.466417325265642,2.481075795179907,0.9569863781408213,56.90072631836,17.39999961853,10.2249488831,0,3,2,1,2,1,0,0,0.7088789,0,0,0,0,3,8.163265,4.081633,2.721088,0,6.802721,0,0,0,0,73.5191637630662,10.801393728222997,0,0,15.6794425087108,0,0,30,2.02,1951
39113001800,"(21) Dayton, OH",17.814920425415,24.592121124268,68.70587921143,43.534774780273,69.45845794678,3.195425510406,27.27884292603,0.4579652547836,7.954927444458,40.65510559082,3.949903726578,2642.8923877304705,1807200,2319300,936900,1666,659,812,678,881,714,707,79.10398953564422,20.89601046435579,0.016350555918901243,0.8146847,0.8146847,0,0.4073423,0,0,0,0.4073423,0,0.8146847,0,1.117675,0.4790037,0,18.875935,13.285579123656873,10.703136343180244,4.4225999424685805,61.24154281617,15.301651954651,20.742723465,0.4073423,40,52,13,58,6,2,0,1.222027,0,0,0.4073423,0,3,2.23535,0.9580073,0,0.3193358,0.9580073,0,0,0.4790037,0.6386716,80.66324147594582,7.940214852872489,0,1.5413358243811304,5.9318075665576835,1.35450723960766,2.568893040635217,21,2.35,1944
39113001900,"(21) Dayton, OH",25.593299865723,19.872905731201,65.98837280274,48.267749786377,70.78699493409,9.709153175354,27.63045501709,0.4572105109692,10.286569595337,24.807121276855,11.988130569458,3632.97616285229,833400,1476000,904500,1101,447,705,577,723,462,441,74.45170321978534,25.548296780214653,3.966402239850677,4.661646,0.776941,0,2.330823,0,0,0.776941,0,0,2.330823,0.776941,0.694927,0.694927,0,12.78579,18.716508931375465,13.612006495545792,5.461895300438751,64.35586547852,29.805353164673,24.9066009522,0,39,54,7,53,4,4,0,1.553882,0,0,0,1.553882,2,3.011351,1.158212,0.2316424,0.4632847,0.9265694,0,0,0.2316424,0.2316424,80.60859188544153,4.236276849642005,0,2.386634844868735,5.190930787589499,6.742243436754176,0.8353221957040573,15,2.7,1939
39113002000,"(21) Dayton, OH",12.591388702393,17.109634399414,74.75170135499,37.084674835205,67.68357849122,12.841433525085,31.07484817505,0.492003172636,10.145442008972,39.165912628174,11.423390388489,3891.532359900479,683100,669600,325800,790,349,469,396,451,325,251,77.36720554272517,22.632794457274827,0,1.380466,1.380466,0,2.760931,1.380466,0,0,0,0,0,0,0.6375518,0,0,19.518824,21.590481060249555,17.324842538755238,7.357881333192463,56.56146240235,19.410976409912,22.3785171509,0,28,25,10,28,9,0,1.380466,0,0,0,0,0,0,1.275104,0,0,0,0,0,0,0,0.3187759,83.2427536231884,10.597826086956522,0,0.9057971014492754,2.6268115942028984,2.6268115942028984,0,28,2.32,1953
39113002200,"(21) Dayton, OH",23.489278793335,10.602205276489,57.89748764039,62.554916381836,78.43005371094,12.848037719727,19.45655822754,0.3635515570641,12.143575668335,30.836454391479,6.616729259491,6551.184305779147,315000,706500,108900,774,315,444,360,427,302,281,74.03314917127072,25.96685082872928,0.24171270718232044,0,0,0,0,2.197647,0,2.197647,0,0,4.395293,2.197647,0.3729952,0,0,0,35.491991458682726,25.294911559717537,8.087339230213773,65.6488571167,25.708885192871,22.2910213471,0,12,15,1,13,5,0,2.197647,0,0,0,0,0,0,2.610966,0,0,0,0.7459903,0,0,0,0.3729952,73.54838709677419,10.32258064516129,0,4.645161290322581,8.258064516129032,3.225806451612903,0,25,2.49,1939
39113002300,"(21) Dayton, OH",19.497488021851,23.87096786499,63.77491378785,52.298385620117,80.59024047852,4.578130722046,15.1343164444,0.3360273241997,3.329549789429,30.128955841064,7.26846408844,6583.91718865981,289800,638100,95400,838,347,476,363,452,309,359,79.45619335347432,20.54380664652568,5.53877139979859,2.491077,2.491077,0,2.491077,0,0,0,0,0,0,0,0.3079766,0.6159531,0,6.5784025,38.21312511314471,27.451671365505526,11.309490744046741,64.42396545411,29.131286621094,37.8096466065,0,17,15,5,17,1,2,0,2.491077,0,0,2.491077,0,0,1.539883,0.6159531,0,0.3079766,0.3079766,0,0,0,0.3079766,85.93200468933178,2.5791324736225087,0,1.6412661195779603,3.751465416178194,3.1652989449003512,2.9308323563892147,20,2.3,1939
39113003404,"(21) Dayton, OH",16.380952835083,9.494323730469,80.46709442139,29.761905670166,82.04512786866,1.584253430367,15.26644229889,0.3072615861893,1.872299551964,23.555555343628,13.333333015442,1663.7087475028923,689400,1112400,832500,397,266,420,343,406,280,179,61.74168297455969,38.25831702544031,12.084148727984344,2.396124,0.7987081,0.7987081,0.7987081,0.7987081,0,2.396124,0,0,1.597416,0,1.042753,1.042753,0,25.659548,10.423139296645582,7.859286642068392,2.803465052201225,63.15789413453,27.578475952148,12.2605361939,0,37,39,16,43,10,2,0,3.99354,0.7987081,0,1.597416,0.7987081,1,5.735141,2.085506,0,0.5213764,2.085506,0.5213764,0,1.564129,2.085506,81.95402298850574,6.666666666666667,0,1.4942528735632183,5.747126436781609,2.1839080459770113,1.9540229885057472,21,2.02,1939
39113003500,"(21) Dayton, OH",26.220203399658,38.799571990967,80.02593994141,49.47216796875,5.09218597412,0.131694465876,92.01052856446,0.1527995616198,1.185250163078,36.681888580322,5.78386592865,1422.2097023771616,1370700,1395900,951300,618,230,242,252,347,270,422,80.05260850504165,19.947391494958353,4.384042086804033,1.248648,1.248648,0,0,1.248648,0,0,0,0,2.497295,1.248648,0.4494382,0.4494382,0,41.550041,8.197371989557565,6.087157417988291,3.2090245259958783,57.66345214844,30.5803565979,9.1393756867,0,6,7,4,10,2,0,0.6243238,0.6243238,0,0,0,0,3,4.94382,0.4494382,0,0.4494382,4.494382,0.4494382,0,2.247191,1.348315,78.27426810477658,15.408320493066254,0,0,2.773497688751926,3.5439137134052388,0,23,2.33,1952
39113003800,"(21) Dayton, OH",32.700992584229,34.74524307251,67.56756591797,46.846313476563,2.86389136315,1.092412114143,96.81134033204,0.0828386619687,0.620017707348,32.587062835693,6.467661857605,3695.0892108543785,1236600,637200,108900,745,290,322,393,472,409,600,78.85393958268452,21.14606041731548,0.6228589224540642,1.090962,5.454812,0,1.090962,1.090962,0,0,1.090962,0,1.090962,0,0,0.7595899,0,0.14531668,21.49195673275207,15.895320284070946,8.084030425872733,56.84468841553,21.342346191406,18.2741107941,0,14,23,1,22,2,0,2.181925,3.272887,0,0,0,0,0,7.216104,0,0.3797949,0,0.3797949,0,0,0,0.3797949,83.05785123966942,14.87603305785124,0,0,2.066115702479339,0,0,21,2.07,1952
39113004100,"(21) Dayton, OH",26.178535461426,34.765998840332,80.47618865967,46.503498077393,2.09790205956,0,93.44405364991,0.1243933513761,0.087412588298,37.595909118652,3.836317062378,2770.0096507288777,959400,474300,111600,771,259,277,276,352,276,306,81.13590263691684,18.864097363083165,2.109533468559838,1.210669,1.210669,0,1.210669,1.210669,0,0,1.210669,0,0,0,0,0,0,48.292107,16.331918788606888,12.942046838414205,5.230088151725853,48.71060180665,24.295011520386,13.3432168961,0,12,16,2,12,6,0,2.421337,1.210669,1.210669,0,0,0,0,5.121639,0.4268033,0,0,0.8536065,0,0,0,1.28041,93.15245478036177,6.847545219638243,0,0,0,0,0,22,2.18,1957
39113004200,"(21) Dayton, OH",34.772979736328,37.394958496094,84.52285766602,53.644939422607,1.24356770516,0,96.56946563721,0.0668854862452,0,34.318553924561,4.597701072693,3808.332668515133,922500,331200,33300,848,230,279,236,314,236,304,80.43389275480965,19.566107245190338,0.1637331150225133,0,0,0,0,0,0,0,0,0,0,0,0.4476276,0.4476276,0,78.761375,23.793913799427738,16.379749856435154,6.809925912396271,53.36134338379,30.964466094971,13.0404939652,0,15,14,4,15,3,0,3.266152,1.633076,0,0,0,0,0,5.371531,1.342883,0,0,0.4476276,0,0,0,0.4476276,87.69497400346621,11.091854419410744,0,0,0,0,1.2131715771230502,26,2.44,1955
39113004300,"(21) Dayton, OH",22,48.655258178711,79.36354827881,44.071147918701,8.0871667862,0,90.50847625733,0.1741826236248,0.677966117859,31.437599182129,0.947867274284,745.1050121010421,1370700,330300,50400,754,193,277,201,195,197,219,85.16699410609037,14.833005893909625,0,0.3608257,0.3608257,0,0.3608257,0,0,0.3608257,0,0,0,0,0.9541985,0.4770992,0,6.3088622,3.5108337858320287,2.962378764818187,0.8876311524302971,75.30562591553,15.495867729187,12.3329906464,0,3,8,0,7,1,0,0,0,0,0,0,0,3,3.339694,0.4770992,0,0,0,0,0,0,0.9541985,65.086887835703,23.22274881516588,0,0,7.424960505529225,0,4.265402843601896,27,2.52,1958
39113165100,"(21) Dayton, OH",28.952569961548,27.556325912476,74.24522399903,45.026985168457,7.48273229599,1.419800519943,92.51726531983,0.1643244624138,1.112816572189,34.973403930664,15.824467658997,1988.42878113739,1609200,1039500,365400,741,216,292,355,428,332,323,75.47315565855543,24.526844341444573,3.7852452684434144,1.526039,0.7630195,0,0,0,0,2.289058,0,0,1.526039,0,0.8507018,0.4253509,0,77.827812,12.650863081833432,8.698422143118282,3.296244180550086,61.95840454102,32.197414398193,19.3003616333,0,25,26,6,22,8,2,0.7630195,3.815097,0.7630195,0,0.7630195,0,0,12.76053,3.402807,0,0.4253509,5.954913,0,0,0.8507018,2.977456,73.21156773211568,22.831050228310502,0,0,0,1.5220700152207,2.43531202435312,22,2.25,1952
39113165200,"(21) Dayton, OH",12.696493148804,15.943238258362,87.96434020997,42.11686706543,38.03748703003,4.299889564514,60.14332962037,0.5413408279419,3.031973600388,15.046604156494,26.231691360474,4686.816309056109,345600,379800,199800,151,197,211,186,347,332,245,35.36880290205563,64.63119709794438,0.9068923821039904,2.583692,0,0,0,0,0,2.583692,0,0,2.583692,2.583692,0,0,0,36.532509,40.69314050034935,30.358374658990783,4.03055867812984,84.55759429932,23.742839813232,3.8095238209,0,16,17,3,16,3,1,0,2.583692,0,0,5.167383,0,0,6.451613,1.935484,0,0,5.806452,0,0,0,0,82.99595141700405,5.128205128205128,0,1.214574898785425,7.422402159244265,1.0796221322537112,2.1592442645074224,15,1.5,1948
08031000402,"(22) Denver, CO",11.891558647156,11.436486244202,88.24602508545,18.79513168335,63.90341949463,32.756538391113,34.36619567872,0.4839169681072,5.714285850525,19.871795654297,33.097164154053,7776.6280546772805,789300,635400,153900,822,433,1412,973,602,503,569,56.794896578387785,43.205103421612215,2.725691088343321,29.72957,6.258856,7.82357,7.82357,7.82357,1.564714,0,0,0,17.21185,14.08243,1.546192,1.159644,0,40.900288,47.31694816367021,40.83903264126298,19.32421659462061,46.57696914673,9.878745079041,11.2433862686,0,390,459,109,520,50,3,4.694142,23.47071,3.129428,0,10.953,3.129428,0,1.932741,0.9663703,0.3865481,0.1932741,1.159644,0,0,0,0.3865481,81.17367706919946,3.8670284938941655,0.6784260515603799,2.8493894165535956,5.732700135685211,1.01763907734057,4.681139755766622,22,1.89,1939
08031000502,"(22) Denver, CO",6.702160835266,8.950733184814,85.74272155762,19.151742935181,56.7405166626,30.792339324951,38.47164916993,0.5761903524399,10.251595497131,18.37647819519,41.387023925781,8654.406835535883,1132200,383400,17100,1027,346,1170,916,599,562,804,66.20919881305637,33.79080118694362,0.5934718100890208,6.499743,1.624936,0,6.499743,3.249871,0,0,0,0,8.124678,4.874807,0.5070994,0.3380663,0,0,45.140710080958854,42.215826058434516,20.799175271284135,45.6562614441,4.626972675323,10.7991361618,1.624936,351,434,91,460,53,13,1.624936,11.37455,0,0,1.624936,0,0,0.3380663,0.6761325,0,0.1690331,1.521298,0,0,0,0.8451656,79.17612714888097,14.077197534868635,0,1.0055141096334739,0.4865390853065196,0,5.254622121310412,24,1.98,1944
08031000600,"(22) Denver, CO",3.30097079277,6.962576389313,76.11940002442,24.356775283813,40.22298431397,47.598628997803,53.13036346436,0.6064354777336,20.797597885132,22.556894302368,34.203479766846,4749.125355400875,355500,586800,252000,505,313,810,393,255,181,95,62.42163009404389,37.57836990595611,0,14.25552,2.036503,0,6.109509,2.036503,0,2.036503,2.036503,0,4.073006,2.036503,1.539409,0.9236453,0,69.10096,27.65571283290904,24.0714672816631,7.69798192256231,63.27241134644,11.410948753357,16.2002944946,2.036503,125,121,40,143,21,1,0,10.18252,0,0,4.073006,0,0,2.770936,1.231527,0,0,7.081281,0,0,0.3078818,0.3078818,56.25,13.978494623655912,1.0080645161290323,8.400537634408602,9.67741935483871,1.747311827956989,8.938172043010754,27,2.03,1957
08031000701,"(22) Denver, CO",7.462686538696,16.21004486084,75.27777862549,25.67010307312,37.56110000612,55.904296875,59.48031997681,0.5448164343834,12.503215789795,34.633026123047,11.181192398071,8400.575632564105,646200,387000,120600,1083,375,697,534,450,380,647,72.80118255728011,27.19881744271988,2.636117270263612,12.96719,0,0,8.644792,4.322396,0,0,2.161198,0,2.161198,0,0.6894967,0.2298322,0,6.1913729,41.170817031218476,37.540004820591335,11.086944428879306,73.40182495118,6.109324932098,10.4986877441,2.161198,113,124,30,123,24,7,2.161198,4.322396,0,0,0,0,0,1.838658,0.9193289,0,0.6894967,0.4596644,0,0,0,0,75.97926267281106,13.421658986175114,0,0,4.6658986175115205,2.2465437788018434,3.686635944700461,22,2.19,1956
08031000702,"(22) Denver, CO",13.023900032043,19.18489074707,74.77292633057,31.813125610352,27.51580810547,64.733512878418,69.14182281495,0.5023307800293,28.166215896606,42.353408813477,12.678288459778,10181.450069386407,630000,558000,112500,1673,784,1079,713,617,417,291,78.24894900383842,21.75105099616158,1.882653993785414,14.71574,3.678934,0,1.839467,1.839467,0,3.678934,0,0,3.678934,1.839467,0.3900156,0.1950078,0,36.518791,39.43817334916794,36.163922017007536,8.167233659995599,76.24254608155,9.532374382019,20.0559692383,3.678934,82,94,28,90,30,4,1.839467,3.678934,0,0,1.839467,0,0,1.170047,0.9750389,0.1950078,0.1950078,0.5850233,0,0,0,0.1950078,70.33279220779221,21.67207792207792,0,2.313311688311688,1.5827922077922076,0,4.099025974025975,25,2.68,1963
08031000800,"(22) Denver, CO",17.408906936646,56.087825775146,57.77777862549,76.729103088379,8.97435855866,50.783473968506,74.85754394532,0.6641271114349,8.404558181763,59.313724517822,11.764705657959,2192.255934797191,239400,533700,825300,782,190,170,123,70,62,51,94.46415897799858,5.535841022001419,2.7679205110007095,14.05292,7.807179,0,1.561436,3.122872,4.684308,4.684308,0,0,6.245743,1.561436,0,0.6939625,0,48.701893,7.401205933717012,7.042075687988128,0.29667281168907855,97.00598907471,0,6.3291139603,3.122872,0,1,0,0,1,0,0,0,0,0,0,1.561436,3,0.6939625,2.77585,0.6939625,0,5.5517,0,0,1.387925,2.77585,70.58823529411765,29.411764705882355,0,0,0,0,0,38,2.77,1954
08031000902,"(22) Denver, CO",12.870410919189,13.45805644989,61.7391319275,24.700141906738,23.62189102173,71.462684631348,72.51741027833,0.4326923787594,19.343282699585,29.529529571533,12.412412643433,6943.9785555919925,1243800,474300,91800,1579,604,776,726,640,458,593,87.85342261904762,12.146577380952381,0,6.909432,0,0,1.381886,0,0,0,5.527545,0,2.763773,2.763773,0,0.3201024,0,47.819523,25.02596052572557,23.547342206425384,15.98842425635808,27.27821350098,9.00604057312,43.6223068238,0,134,168,38,129,73,4,1.381886,5.527545,1.381886,0,2.763773,0,0,1.920615,0.3201024,0,0,0.3201024,0,0.1600512,0,0.8002561,96.98672114402451,1.0725229826353422,0,1.5832482124616958,0,0,0.35750766087844743,25,3.03,1954
08031000903,"(22) Denver, CO",17.588798522949,19.456521987915,52.9239768982,36.675548553467,17.87141990663,76.115921020508,80.812789917,0.3864339888096,32.045303344727,40.331714630127,9.587378501892,7850.465396329535,1241100,523800,96300,2015,656,991,926,683,480,360,88.34887907052855,11.651120929471444,0,19.61309,0,0,2.615078,0,1.307539,0,1.307539,0,3.922618,1.307539,0.3099334,0.3099334,0,89.492699,25.039375806081047,23.300348661324502,13.101542849970345,39.78260803223,5.301080703735,40.2088775635,1.307539,104,139,48,117,58,12,0,9.152775,0,0,7.845235,0,0,0.7748334,0.9298001,0,0,0,0,0,0,0.6198667,82.98045602605863,14.087947882736158,0.36644951140065146,0,0,2.239413680781759,0.32573289902280134,24,3.26,1948
08031000904,"(22) Denver, CO",9.380165100098,17.268623352051,58.08426284791,29.81724357605,20.48073196412,78.545890808105,79.22129821778,0.3410537838936,28.446563720703,37.882144927979,9.836065292358,10503.927083249886,636300,406800,48600,1673,515,907,707,531,438,356,82.81646186853911,17.183538131460892,0,6.25979,4.173193,0,6.25979,2.086597,0,0,0,0,2.086597,0,0.3861749,0.1930875,0,22.371954,38.41424267036758,35.075688174300865,10.787704215415555,68.96162414551,7.756376743317,20.6409568787,0,64,73,39,76,33,4,2.086597,12.51958,0,0,4.173193,2.086597,0,0.7723499,0.1930875,0,0,0,0,0,0,0,87.00043917435222,10.540184453227932,0,0.7905138339920948,1.668862538427756,0,0,30,2.84,1962
08031000905,"(22) Denver, CO",10.314167022705,23.020927429199,51.06383132935,36.5224609375,21.1920528412,76.986755371094,77.98013305665,0.3622264266014,26.931568145752,28.839921951294,7.388204574585,7149.730715928769,849600,312300,18900,1068,380,620,540,431,265,327,86.53263563756542,13.467364362434592,0,5.918651,1.972884,0,0,3.945767,0,0,0,0,0,0,0.4738214,0.2369107,0,99.988327,24.167825957540682,22.451417093617383,13.178863460928305,51.86533355713,12.846946716309,49.795917511,0,68,82,25,68,37,2,0,0,0,0,0,0,0,1.421464,0.4738214,0,0,0,0,0,0.2369107,0.2369107,77.84431137724552,10.113107119095142,0,0,6.387225548902195,2.927478376580173,2.7278775781769795,30,3.29,1947
08031001000,"(22) Denver, CO",14.929577827454,30.415561676025,48.75130081177,35.768810272217,15.18367385865,73.523811340332,77.30612182618,0.4312097728252,22.095237731934,32.493907928467,4.061738491058,3827.6376632987613,635400,715500,1013400,1330,428,627,529,438,301,288,88.78457244354226,11.215427556457753,0,12.49841,4.166136,1.041534,5.207671,1.041534,0,0,0,0,4.166136,2.083068,1.887683,0.9438414,0,62.175846,12.967099022603966,12.290101884877656,5.54096118877535,53.31565093995,6.606110572815,29.718875885,0,52,69,14,45,34,4,0,7.290739,1.041534,0,1.041534,0,1,0.4719207,0,0,0,1.415762,0,0,0,0.4719207,78.89983579638752,10.591133004926109,0,0,4.8440065681445,5.665024630541872,0,24,3.25,1953
08031001101,"(22) Denver, CO",17.151849746704,23.305953979492,60.884162902840004,32.908458709717,28.67728805542,64.208969116211,69.17376708985,0.502739906311,19.562801361084,23.029230117798,26.306465148926,7776.720690737091,438300,364500,63000,707,229,535,385,284,227,234,81.97238658777121,18.027613412228796,2.603550295857988,14.40667,8.644003,0,8.644003,0,0,0,0,0,2.881334,0,0.7616146,1.142422,0,70.554466,28.69808746933732,26.24895349856054,13.196510101361941,48.87063598633,5.98455619812,22.0883541107,0,83,103,34,114,21,2,0,0,0,0,0,5.762669,0,3.427266,0.7616146,0,0,3.046458,0.7616146,0,0,0.7616146,69.13357400722022,15.613718411552346,1.444043321299639,2.166064981949458,5.324909747292419,0,6.31768953068592,23,2.66,1951
08031001301,"(22) Denver, CO",15.342960357666,19.044458389282,63.18661499024,29.177719116211,18.75275421143,73.358306884766,73.38034057618,0.4227939844131,35.235786437988,28.608514785767,11.00726890564,6426.962513871048,1188900,352800,200700,1459,501,837,776,569,401,429,87.09482585061406,12.905174149385948,0.10066438494060802,33.99011,8.497527,0,1.416255,4.248764,0,1.416255,0,0,4.248764,1.416255,0.9172629,0.5503578,0,1.2252814,22.943321446608852,21.65452993324996,13.326954000777118,41.60583877564,9.380637168884,25.9259262085,2.832509,139,169,31,137,56,7,1.416255,9.913782,0,0,4.248764,0,0,0.9172629,0,0.1834526,0.1834526,0,0,0,0,0,84.607274644175,10.068529256721138,0,0,2.319451765946231,1.8450184501845017,1.1597258829731154,25,3.01,1955
08031001403,"(22) Denver, CO",11.709770202637,10.273405075073,85.78371429444,15.405405044556,55.58558654786,36.081081390381,41.26126098633,0.557480275631,10.360360145569,22.852640151978,27.265563964844,1989.0358083290798,641700,620100,915300,351,312,562,303,299,224,167,59.99081304547542,40.00918695452457,1.8833256775378961,12.54347,5.375772,2.687886,5.375772,1.791924,0.8959621,2.687886,0,0,5.375772,0,0.2891845,2.024292,0,35.287415,11.548951157370198,9.353844071601618,4.031829341207594,62.55178070069,12.026239395142,16.2916984558,0.8959621,74,99,14,79,26,8,0,6.271735,0,0,4.47981,0.8959621,2,0.578369,0.8675535,0.2891845,0,0.578369,0,0,0,0.2891845,79.76782752902156,5.472636815920398,0,1.1608623548922055,1.9900497512437811,0.9950248756218906,10.613598673300165,19,1.82,1952
08031001500,"(22) Denver, CO",15.188172340393,11.647727012634,59.33852005005,36.608509063721,19.30445098877,75.361038208008,79.015625,0.3933484256268,21.249631881714,27.78210067749,5.992218017578,1639.5334685432538,1093500,1674900,2273400,991,756,526,448,442,294,230,84.17519181585678,15.82480818414322,17.87084398976982,10.63063,1.932842,0.9664212,3.382474,0.4832106,0,1.449632,0.4832106,0,2.416053,0.9664212,0.4733728,1.420118,0,28.78208,5.590746310358221,5.025389941895031,2.246929156712682,60.60606002808,11.185870170593,35.4364738465,0,49,58,20,57,18,3,0,1.932842,0,0,0,0,3,1.893491,0.2366864,0,0,0.4733728,0,0,0.2366864,0.2366864,75.73872472783826,7.387247278382582,0,1.5552099533437014,7.387247278382582,0.8553654743390358,7.076205287713841,24,2.96,1950
08031001800,"(22) Denver, CO",8.840061187744,13.589274406433,80.54683685303,31.457431793213,48.76365661622,46.664749145508,47.78608322144,0.5438734292984,11.472110748291,19.854991912842,35.527050018311,9239.416683375548,151200,453600,315000,365,716,866,417,332,293,220,43.84615384615385,56.15384615384615,2.8525641025641026,31.87838,10.62613,2.656532,5.313063,15.93919,0,58.4437,0,0,10.62613,10.62613,1.170618,0.2926544,0,91.687042,49.17239873757372,45.87829963251747,13.176396420225048,74.22303771973,12.712765693665,8.1037273407,2.656532,84,99,37,112,25,2,5.313063,10.62613,2.656532,0,10.62613,0,0,2.633889,3.511853,0.8779631,0,2.048581,0,0,0.5853088,0.8779631,69.33181039406054,5.996573386636208,0,4.683038263849229,11.76470588235294,0,8.223872073101084,22,2.11,1981
08031001901,"(22) Denver, CO",20.161291122437,28.600612640381,69.30758666993,40.305099487305,27.57928466797,47.691688537598,67.76394653321,0.654697060585,12.645524024963,40.198238372803,25,2763.0236442946625,240300,778500,1226700,1000,325,550,365,264,196,210,77.98507462686567,22.01492537313433,8.582089552238806,4.43681,5.546013,2.218405,1.109203,1.109203,0,0,0,0,2.218405,2.218405,2.152853,0.7176175,0,34.649216,11.668811215567985,11.247314232496137,2.9504788815029315,70.99080657959,9.686347007751,6.6539921761,1.109203,49,42,24,59,7,3,0,3.327608,0,0,0,1.109203,0,2.511661,1.076426,0.3588088,0,2.87047,0.3588088,0,0.3588088,0,65.12935883014623,16.535433070866144,0,4.161979752530934,9.111361079865016,3.262092238470191,1.799775028121485,22,2.51,1939
08031002100,"(22) Denver, CO",12.11932849884,8.608137130737,78.26087188721,30.838144302368,53.23541259766,41.445018768311,43.46963119507,0.5440365672112,11.651449203491,18.630517959595,32.950988769531,3381.866329796105,546300,1495800,1704600,745,400,1362,875,628,534,335,54.6672161549557,45.3327838450443,0.535751081805069,10.74035,2.685086,1.342543,6.712716,2.685086,0,2.013815,0,0,10.06907,6.041444,1.140808,1.466754,0,27.736542,18.104195100158982,16.42601609569486,7.283296879374303,59.44325637818,12.7754945755,10.3819055557,2.013815,244,295,82,321,58,2,0,7.383987,0,0,4.027629,0,0,1.792699,1.466754,0,0.1629726,1.466754,0,0,0.3259452,0.6518905,71.17181883537023,10.74766355140187,0.35945363048166784,8.626887131560029,1.7613227893601726,0.503235082674335,6.82961897915169,24,2.14,1939
08031002300,"(22) Denver, CO",14.694940567017,23.576026916504,90.23867797852,23.975282669067,45.48575973511,13.229650497437,49.00019836426,0.6462712883949,7.634821414948,18.402778625488,30.381944656372,8785.166624170995,898200,464400,31500,1119,447,1139,835,494,459,338,69.37879104789792,30.62120895210207,1.0458063166701528,12.420959999999999,0,0,8.872113,3.548845,0,0,1.774423,0,5.323268,1.774423,0.8619204,1.206689,0,72.594543,38.15008733986597,35.36424375272227,20.31713953681234,43.48687362671,8.642534255981,21.8604660034,0,249,360,67,356,69,7,0,17.74423,0,0,3.548845,0,0,4.309602,0.6895363,0.3447681,0,1.379073,0,0,0.1723841,0.6895363,70.08928571428571,10.089285714285715,0,8.482142857142858,4.955357142857142,1.9642857142857142,4.419642857142858,27,2.42,1939
08031002403,"(22) Denver, CO",6.732892036438,5.133928775787,84.15637969971,24.195154190063,48.05841445923,22.668436050415,47.66014099122,0.6545456647873,11.251244544983,18.981481552124,34.143520355225,8297.809910402922,264600,403200,250200,489,383,972,495,396,362,241,48.425557933353716,51.574442066646284,2.0483032711708957,27.54003,5.508006,8.262009,13.77001,5.508006,2.754003,13.77001,11.01601,0,16.52402,2.754003,1.356852,0.5427409,0,96.792763,57.80651510765262,50.04022770395655,15.835515096188782,65.45758819581,10.17543888092,9.5283470154,0,157,195,53,222,21,6,11.01601,19.27802,0,0,8.262009,0,0,5.427409,2.442334,0.5427409,0.5427409,3.256445,0,0,0,1.628223,66.72566371681415,7.964601769911504,1.0029498525073746,6.784660766961652,14.33628318584071,0.7669616519174041,2.4188790560471976,21,1.67,1970
08031002601,"(22) Denver, CO",3.952748775482,3.593611240387,94.41860198975,29.48419380188,75.27454376221,10.815307617188,17.63727188111,0.414072573185,7.088186264038,14.569536209106,43.472091674805,14970.568536058241,27000,202500,282600,75,508,1142,363,365,337,297,17.21311475409836,82.78688524590164,10.014255167498218,84.69207,39.85509,14.94566,14.94566,14.94566,4.981886,14.94566,9.963773,0,74.72829,44.83698,1.206273,1.206273,0,26.174683,120.01364260686957,107.85783986877236,11.259063191844135,91.70363616944,8.522727012634,4.5662102699,14.94566,53,53,31,84,2,0,0,19.92755,0,0,4.981886,4.981886,0,5.428226,10.85645,0.6031363,0,2.714113,0.3015682,0,0.6031363,2.412545,59.137769447047795,7.544517338331771,0,3.0459231490159326,28.350515463917525,0,1.9212746016869726,21,1.32,1981
